author;comment;;;;;;;;;;;;;;;;
@AgusSadly;Kudanya gak mau cewek, takut di kira di hamilin dia ????. jujur, inget waktu dulu sekolah. pas ospek ??;;;;;;;;;;;;;;;;
@hajiyanto7845;Semoga Allah beri sehat dan Rizki untuk pak Defi yang selalu membantu orang susah;;;;;;;;;;;;;;;;
@wongdeso2933;Saya warga Jawa Barat bangga punya pemimpin mentingkan rakyat duluh RK TDK kaya gini bisa di kantor terus,, hrs 3 periode agar Jawa Barat lebih istimewa;;;;;;;;;;;;;;;;
@arielmulyana6395;Orang tanjungkerta pa eta...;;;;;;;;;;;;;;;;
@Hasan-dg6rs;Iya memang benar pak dari dulu kalau PORLI tegas geng motor dan tawuran gak marak seperti saat ini.contoh di Malaysia penegak hukumnya tegas tawuran gak ada.geng motor dn knalpot brong memang ada tp gak tawuran dan di kenakan tindakan tegas siapapun yg terlibat balapan liar dn kesalahan spesifikasi kendaraan;;;;;;;;;;;;;;;;
@HendraGunawan-kv6or;"@putra banten????:gubernur terbaik indonesia di menangkan oleh provinsi ""Jawa Barat""";;;;;;;;;;;;;;;;
"ke 2 provinsi """"Bengkulu""""";;;;;;;;;;;;;;;;;
"ke 3 provinsi """"Malut""""";;;;;;;;;;;;;;;;;
"salam dari provinsi """"Banten""""""";;;;;;;;;;;;;;;;;
@suarapolitik6232;Tolong editornya pakai subtittle bahasa indo dari bahasa daerah, gk smua bisa ngerti sunda,,;;;;;;;;;;;;;;;;
@husniwarnida2831;semoga kaum elit mendengar ,yang tidak punya ayah atau ibu jadi anak asuh;;;;;;;;;;;;;;;;
@jajangsutisna1971;? Jabar Istimewa ?????? Dayehkolot Bandung hadir ?????;;;;;;;;;;;;;;;;
@RijkiDira;Pa Dedi Abi hoyong lebet KA barak??;;;;;;;;;;;;;;;;
@beduL_crispy;ini baru pemimpin, yg ingin penerus bangsanya pemuda????;;;;;;;;;;;;;;;;
@Saifulpenjagahati;gmna ya artinya ...;;;;;;;;;;;;;;;;
yang tau boleh donk di transletkan ?;;;;;;;;;;;;;;;;;
"????""";;;;;;;;;;;;;;;;;
@SafatahPurwonoto;Hotline untuk info barak militernya ada gak?;;;;;;;;;;;;;;;;
"Untuk daftarin anak...""";;;;;;;;;;;;;;;;;
@mieftahdgmatiro2012;Program sebagus ini masih ada aja yg gk suka kan oon y,mendidik generasi muda yg lebih baik lanjutkan bapak aink;;;;;;;;;;;;;;;;
@Uum12;Assalamualaikum warahmatullahi wabarokatuh kang Dedi Mulyadi saya seorang janda tua rumah saya kebakaran  di  kamp Babakan RT 01 Rw02 desa tarikolot lkecamatn Citeureup Cibinong Bogor  saya punya empat anak yang butuh pekerjaan mohon dibantu   sebelum dan sesudah saya ucapkan banyak banyak terima kasih;;;;;;;;;;;;;;;;
@dedenuroni1825;Untuk Verrel sebelum mengkritik KDM lebih baik ikut dulu deh ke barak, 3 hari aja.;;;;;;;;;;;;;;;;
@lonihandriani1338;Manteb..BPK Gibernur?;;;;;;;;;;;;;;;;
@canacaf4990;Ya Allah Ya Rohman Ya Rohim, Lindungilah bapak aing,Kang Dedi Mulyadi dari segala musibah, panjang umurnya, berikan kesehatan, mudahkan dalam segala urusan, lancarkan Rizkinya, Aamiin Aamiin Aamiin Ya Rabbal Alamin ???????? KDM, Bandar Lampung keturunan Sunda Hadir;;;;;;;;;;;;;;;;
@music4you746;lagian komnas HAM sama si ibu yg bawa2 nama KPAI dan anggota DPR yg mengkritik kebijakan ini kenapa baru kritik sekarang??;;;;;;;;;;;;;;;;
sebelumnya pada kemana ketika banyak anak nakal yg dibawa ke pesantren??;;;;;;;;;;;;;;;;;
coba deh liat org tua kebanyakan mikir kalo anak nakal itu selalu identik ngomong bakal dibawa ke pesantren.;;;;;;;;;;;;;;;;;
konteksnya sama kan??;;;;;;;;;;;;;;;;;
cuma lembaganya aja yg beda.;;;;;;;;;;;;;;;;;
itu udah dari dulu loh.;;;;;;;;;;;;;;;;;
kemana??;;;;;;;;;;;;;;;;;
tutup mata kalo soal itu??;;;;;;;;;;;;;;;;;
ini kan sama2 demi memperbaiki siswanya.;;;;;;;;;;;;;;;;;
kalo punya sentimen khusus sama KDM mending bicara aja deh baik2.;;;;;;;;;;;;;;;;;
gak usah nyinggung programnya.;;;;;;;;;;;;;;;;;
kalo mau permasalahin programnya;harusnya anda semua juga kritik tuh pesantren.;;;;;;;;;;;;;;;;
"selidiki juga gimana sistem pendidikannya sehingga bikin muridnya kabur.""";;;;;;;;;;;;;;;;;
@nurulaini5154;Pak tolong lebih ditegasin lg buat media maupun org2 yg buat video  wajah anaknya jangan dilihatkan;;;;;;;;;;;;;;;;
@husainiakbar4066;Dibogor pak banyak masih banyak anak sekolah pada tawuran khususnya dikabupaten, kota mah udh jarang. Karna dari dulu ada beberpa skolah udh terkenal hobi tawuran. Gabungan beberapa sekolah SBYM + BRAK. Minta dimasukin ke kodim yg suka bikin onar tawuran, miras dll. Biar pada sadar kalo gaada gunanya cari jati diri lewat hal begituan.;;;;;;;;;;;;;;;;
"Salam dari saya yg juga alumni dari smk pgri 2 (aoet). Biar bisa dididik generasi kedepan gakaya tahun"""" kebelakang";" menuju generasi emas 2045?""";;;;;;;;;;;;;;;;
@dansaja5115;jadi pengen balik lagi jadi warga jawa barat..;;;;;;;;;;;;;;;;
saya asli jawa barat..;;;;;;;;;;;;;;;;;
"kemudian pindah ke jawa timur..""";;;;;;;;;;;;;;;;;
@pudjitempur9844;Translate nya dong min, gak ngerti bhs sunda??;;;;;;;;;;;;;;;;
@EpulSaepuloh-i6v;Ibunya juga sudah tidak ada bapak meninggal dibekasi;;;;;;;;;;;;;;;;
@Adi_E09;Keren pendekatannya????????;;;;;;;;;;;;;;;;
@EpulSaepuloh-i6v;Kumha bapak carana..abdi ditasimalaya..anak nakal susah diatur;;;;;;;;;;;;;;;;
@Revanfratama-g3n;mantap tah dangu nu kamari pejabat ngusulken k pasantren,haha.. ;;;;;;;;;;;;;;;;
jauh jauh hari pak dedi sudah sering memasukan anak anak ke peaantren;;;;;;;;;;;;;;;;;
@engkaniskandar5723;Semoga orang2 yg tdk suka dgn program ini, hati dan pikirannya menjadi bersih agar tdk gagal paham lagi.;;;;;;;;;;;;;;;;
@Swishcoral;Dia mahh bawa agenda politik bang, ga peduli bagus atau engga nya dia mahh ??;;;;;;;;;;;;;;;;
@Putra64z60;Bogor udh darurat geng motor, anak sekolah tawuran lah. Makin kesini Bogor makin ga aman bro . Salam sehat dari saya alumni smk3  ????;;;;;;;;;;;;;;;;
@Marlin-o2d-i7w;Keren ??;;;;;;;;;;;;;;;;
@PipikTaupikhidayat-r4k7d;Abdi bangga KA bapa aing??????;;;;;;;;;;;;;;;;
@wawankurniawan8250;Assalamualaikum.sht sllu bpk gubernur jawabarat/bpk hj dedi mulyadi?????????????;;;;;;;;;;;;;;;;
@Nanat-v1t;Pak dedi pol*si yg gendut/buncit ga dilatih aja ke barak militer???;;;;;;;;;;;;;;;;
@akhiwijaya1;????????;;;;;;;;;;;;;;;;
@IdaNursanti-b5n;Assalamuallaikum pak gub..gmn cra nya bs daftar anak ke barak Tni..sy pngen daftarin anak sy jg ke barak;;;;;;;;;;;;;;;;
@Arjunaireung2;Kuningan teu acan manawi kang??;;;;;;;;;;;;;;;;
@belavinia9597;Pak gubernur, punten saya warna kabupaten cirebon, ditempat tinggal saya jalan sumber kidul arah ciledug tepatnya di desa babakan sering terjadi tawuran antar geng motor, mohon untuk ditindak dibawa ke barak militer agar warga tidak resah akan aksi geng motor yang sering banget tawuran yang hampir 2hari sekali, terimakasih??;;;;;;;;;;;;;;;;
@mancing-f1s;bukti orang tua sudah mukai tidak percaya kepada pendidikan formal sd, smp, sma. buktinya gagal sistem pendidikan formal di indonesia;;;;;;;;;;;;;;;;
@30yuliastini76;Sebagai  rakyat jawa Barat sy merasa terobati oleh KDM ..setelah dikecewakan oleh RK;;;;;;;;;;;;;;;;
@Suryanto-dw9sx;1000% setuju jabar 2preode  RI setelah prabowo;;;;;;;;;;;;;;;;
@sungjinwo4587;min, minta tolong kasih subtitle ??;;;;;;;;;;;;;;;;
@verryhr9053;"Makin cemerlang IDE"" dan GAGASAN KDM untuk JAWA BARAT.....";;;;;;;;;;;;;;;;
Yang mengkritisi kebijakan atau gagasan kinerja KDM; mereka semua dari kalangan intelektual; oknum dari partai politik; pejabat publik lainnya karena merasa tersaingi atau tersinggung dengan kebijaksanaan KDM yang begitu cepat melakukan perubahan terhadap Jawa Barat....;;;;;;;;;;;;;;
"Sementara orang """" yang lainnya cuma sibuk bermain NARASI dan NYINYIR tanpa solusi karena mereka sejujurnya malu selama ini tidak ada tindakan yang KONGKRIT di lapangan beda dengan KDM berani mengambil resiko demi kemajuan JAWA BARAT karena dia cinta Indonesia terkhusus masyarakat JAWA BARAT.....";;;;;;;;;;;;;;;;;
Seharusnya pejabat PUBLIK malu dan sadar diri klo melihat kebijakan dan kinerja KDM yang begitu cepat menanggulangi sesuatu permasalahan di lapangan yang begitu cepat tanpa RAPAT RAPAT dan RAPAT yang ujung-ujungnya cuma ngabisin anggaran dan bagi bagi PROYEK jika menguntungkan pribadi kelompok dan golongan mereka saja mengatasnamakan masyarakat atau rakyatnya.;;;;;;;;;;;;;;;;;
Masyarakat sejak dulu sudah CERDAS cuma pejabat PUBLIK nya aja yang DUNGU ; seolah tak peduli jeritan masyarakatnya.;;;;;;;;;;;;;;;;
Lanjutkan program kinerja KDM teruslah berjalan dan berjuang karena semua masyarakat JAWA BARAT maupun diluar masyarakat JAWA BARAT merindukan sosok pemimpin seperti anda.;;;;;;;;;;;;;;;;;
Semoga KDM dan jajaran pejabat publik di JAWA BARAT serta masyarakatnya kompak untuk membenahi dan membangun JAWA BARAT agar kedepannya lebih baik lagi.;;;;;;;;;;;;;;;;;
Doa ku semoga KDM selalu Istiqomah dalam memimpin JAWA BARAT ;;;;;;;;;;;;;;;;;
Salam dari PALEMBANG ;;;;;;;;;;;;;;;;;
"????""";;;;;;;;;;;;;;;;;
@adendoank46;mantap maung siliwangi geus turun gunung euy;;;;;;;;;;;;;;;;
@wswastaanekachannel;Yang jelas jadi RI 1 mantap;;;;;;;;;;;;;;;;
@??????????-?1?;Masa allsh bapak aing tolong lah cucu ibu kang dedi kerjanya hanya bikin jengel mama aja udh ke luar sma tapi bangir datang lah kang dedi di cirbon tolong;;;;;;;;;;;;;;;;
@yusnethahadi8597;Positifnya ko kayak gitu ko di nyinyirin,geblek2;;;;;;;;;;;;;;;;
"Ini ni program thebest??????""";;;;;;;;;;;;;;;;;
@Mr.jacknoe;Semoga anak introvert kyk saya bisa semangat lagi setelah nonton KDM;;;;;;;;;;;;;;;;
@ampaskopi6514;Kang Dedi saya lahir Indramayu merantau Depok dari dulu uang nya perbanyak di gunakan perbaikan jalan... tolong sekali aja seluruh Jawa barat kali dan sungai nya di normalisasi biar tambah dalem 3meter biar makin dalem ngurangin banjir seluruh jawa bawat..kalo sudah di dalemin tanam pohon beringin seluruh kali mudahan komentar saya di baca;;;;;;;;;;;;;;;;
@KokohSunda30;Kurang the best gimana, yg tidak punya ayah dan ibu, jadi anak asuh saya kata pak dedi, masyallah pak, Indonesia kalo pemimpinya seperti bapak, pasti bakalan damai, anak2 yg menbutuhkan terbantu, doa terbaik dari saya untuk pak dedi, semoga allah membalas semua kebaikan pak dedi, amin ????;;;;;;;;;;;;;;;;
@AjiBayu-yw5jk;Bener banget;;;;;;;;;;;;;;;;
@ayukurniasih751;Semoga Pak Dedi selalu sehat dan panjang umur;;;;;;;;;;;;;;;;
@kesarnaibaho4353;Gua cuma nonton doang tapi gua gak ketawa, keliatannya lucu bngt, cuma gua gak ngerti bahasa sunda;;;;;;;;;;;;;;;;
@sumarnicarsono7166;"P DediM cucu sy ingin jd ABRI bisa g kira"" ikut dibimbing kakeknya dulu jg ABRI tp udah meninggal";;;;;;;;;;;;;;;;
@Putrialesha20;Assalamualaikum pak. Semoga di baca. Ini mau cerita tentang sekolah TK yg anak saya sekolah. Mau mengadakan wisada. Saya bingung mau bayar buat wisada tapi nanti buat persiapan masuk SD nya ga ada. Sedangkan kebijakan bapak kan di larang untuk mengadakan wisada apalagi seperti TK;;;;;;;;;;;;;;;;
@kokoanvencure3897;Alhamdulillah ajaran wali 9 hadir bersama KDM ;;;;;;;;;;;;;;;;
Manunggaling kawula gusti;;;;;;;;;;;;;;;;;
Titisan prabu siliwangi satria peningit telah hadir buat negeri ? ????;;;;;;;;;;;;;;;;;
"Selamat tinggal dogma balawi""";;;;;;;;;;;;;;;;;
@astenproject6232;TERHARU;;;;;;;;;;;;;;;;
@Johnemanratu;Bpk KDM ;;;;;;;;;;;;;;;;
Tolong ada terjemahan bahasa; agar kami yg di Papua bisa mngrti;;;;;;;;;;;;;;;;
"Trimksih""";;;;;;;;;;;;;;;;;
@fiyo4friza77;PAK SAYA RAFY TOLONG MASUKAN KE BARAK MILITER;;;;;;;;;;;;;;;;
@sindiipebrianti6977;Ka karawang atuh pa;;;;;;;;;;;;;;;;
@SadimBahrudin;Orang Bekasi love KDM ayo siapa dsini???;;;;;;;;;;;;;;;;
@Dedes-83;Semoga suatu saat saya bisa bertemu KDM ??????????;;;;;;;;;;;;;;;;
@khanzaRachelia;Pak dedi anak saya mau jadi tentara seperti kakek nya skrg kakek Nya sakit struk, boleh kah anak saya juga d latih d barak militer agar cita2nya bisa tercapai;;;;;;;;;;;;;;;;
@afitkurniawan7499;Knalpot brong pak di kampung kampung ganggu pisan pak digang gang..bogor;;;;;;;;;;;;;;;;
@barihadiputraputra-ji7rp;Punten Mang.Dedy sekali d cek jalur perempatan pasar Ciawi liyerrr macettt angkut tukang dagang bus bus pada etem kga ada petugas nya maupun polisi SaMA dishub;;;;;;;;;;;;;;;;
Hari Sabtu dan Minggu TDK ada petugasnya yg stanbay d perempatan Ciawi jadi liyerrr area nyaaaa parahhhhhhhh ripuh d perempatan Ciawi ;;;;;;;;;;;;;;;;;
"Hampura BPK.Aing""";;;;;;;;;;;;;;;;;
@Dunia_Lirik-v1;assalamualaikum pak.dedy Mulyadi;;;;;;;;;;;;;;;;
salam hormat saya ke bapak ????????;;;;;;;;;;;;;;;;;
Saya mengeluhkan di sekolah TK di daerah tambun bekasi ;;;;;;;;;;;;;;;;;
Masih ada kegiatan yang di wajibkan dari sekolahan;;;;;;;;;;;;;;;;;
Seperti ;;;;;;;;;;;;;;;;;
1.jalan2 yang biayanya 700 RB(apabila tidak ikut juga harus bayar);;;;;;;;;;;;;;;;;
2.pensi 400 RB;;;;;;;;;;;;;;;;;
Saya sebagai pekerja proyek merasa keberatan...;;;;;;;;;;;;;;;;;
"Tetapi kenapa sekolah TK Darusalam tambun masih bisa lolos iya pak dengan kebijakan yang sudah bapak bikin""";;;;;;;;;;;;;;;;;
@iisromlah8524;Asalamualaikum kang Dedy;;;;;;;;;;;;;;;;
@Langkaka_;Yth. Kang Dedi Mulyadi,;;;;;;;;;;;;;;;;
Mohon izin menyampaikan aspirasi terkait kondisi rekrutmen kerja di wilayah Rancaekek; Cicalengka; dan terutama Majalaya. Banyak lowongan kerja pabrik di sana tidak bisa diakses secara umum karena dikuasai oleh oknum atau calo yang meminta uang sogokan (ADM) agar bisa diterima kerja.;;;;;;;;;;;;;;;
Praktik ini sudah berlangsung lama dan menjadi rahasia umum. Pelamar kerja yang tidak mampu membayar; meskipun punya kemampuan; sering tersingkir karena kalah oleh yang memakai “jalur orang dalam”. Ini sangat merugikan masyarakat kecil yang ingin bekerja secara jujur.;;;;;;;;;;;;;;;
Kami berharap Kang Dedi bisa meninjau langsung kondisi ini dan membantu memberantas praktik tidak adil tersebut. Beberapa perusahaan seperti KAHATEX dan PT Trisco bisa jadi contoh karena proses rekrutmennya bersih dan terbuka.;;;;;;;;;;;;;;;;;
"Terima kasih atas perhatian dan kepedulian Kang terhadap rakyat kecil.""";;;;;;;;;;;;;;;;;
@DestarMulmul;Kumaha mun aya musuhna sabarak mun aya nanaon saha nu rek misahkeun;;;;;;;;;;;;;;;;
@yuliawati6791;Si varel mh modal ganteng doang...;;;;;;;;;;;;;;;;
Udah lu jangan so soan ngritik kebijakan KDM lah... Lu mah masih bau jaringao... Baru berejel kamari.. ;;;;;;;;;;;;;;;;;
Tuh liat kenyataan dan kehidupan sehari hari.. rakyat kita.. kehidupan ini GK kaya kehidupan yg d hadapi sama lu sekeluarga..;;;;;;;;;;;;;;;;;
"Maka nya berbaur sama yg orang2 kecil supaya lu ngerasain kehidupan yg sebenarnya ...""";;;;;;;;;;;;;;;;;
@dewipancali8374;Jadi pemimpin seumur hidup juga pantes ga ada masalah;;;;;;;;;;;;;;;;
@raniafirdaus-p6q;Walaupun bukan warga Jabar.tapi saya sangat bahagia dan sangat kagum sekagum2nya dengan pak Dedi Mulyadi setelah menonton chanel bapak.salam dari Kalimantan Selatan pak Dedi?;;;;;;;;;;;;;;;;
@ervanmujahidillubis9244;Ngomong apaan gangerti artinya ,bahasa indo aja pak  ?? tapi nonton terus;;;;;;;;;;;;;;;;
@mas_adi2021;Jelas ini bakal jadi pengalaman mereka yang takkan terlupakan. Insya Allah menjadi anak anak yang sholeh dan sholehah kalian penerus bangsa. Dijamin mereka bakal ketagihan momen kaya gini??;;;;;;;;;;;;;;;;
@zerouncanel6602;Gebrakan iya .jabara bersatu;;;;;;;;;;;;;;;;
@indramustari6409;Nah ini baru tindakan tanpa banyak planning.. bagus banget kang dedi.. balad aing kos kieu mah.. bapak aing ????;;;;;;;;;;;;;;;;
@gitosugiarto9442;Sudah saatnya periode ke depan presidennya dari orang jabar. Ehmm;;;;;;;;;;;;;;;;
@gitosugiarto9442;Kdm...doa buat kdm. Semoga sehat selalu.;;;;;;;;;;;;;;;;
Anda adalah gubernur paling anjir.;;;;;;;;;;;;;;;;;
Hebat idenya;ketegasannya;keberaniannya;"ketulusannya dan kedermawanannya. Saya sebagai warga jawa barat sangat bangga punya gubernur seperti kdm. Semoga jabar menjadi contoh propinsi yg paling hebat sedunia. Apresiasi setinggi tingginya buat kdm..tetep rendah hati. Hidup kdmmmmmmm""";;;;;;;;;;;;;;
@DewiFujiawati-m4p;Pak ngadaftarken murangkalih ka barak ti sukabumi kmn?;;;;;;;;;;;;;;;;
@KaKartim;Kok nggak keliatan muka nya;;;;;;;;;;;;;;;;
@arsyil10;klau murid2 sudah d bawa barak militer, brarty udah pilihan trakhir mendidiknya supaya baik lagi,;;;;;;;;;;;;;;;;
emang TNI dengan rakyat selalu berdampingan;jadi klau udah TNI yg turun ngurusin keributan;pasti otimatis orang yg ada keribut pasti berhenti;;;;;;;;;;;;;;;
@wawansukawisata4556;Lama lama gw ngerti bahasa sunda;;;;;;;;;;;;;;;;
@Saulung-l5o;Terima kasih pa Dedy semoga sehat selalu;;;;;;;;;;;;;;;;
@kosasihbgr3128;Pa tolong semua siswa masuk barak militer agar lebih disiplin;;;;;;;;;;;;;;;;
@MuhammadZaky-kt5uk;YANG DARI PESANTREN AJA KABURR.. dan itu hal yg sering…. Dan kemarin ada Dewan DPR ada yg  nyaranin di kirim ke pesantren???? lawak emg;;;;;;;;;;;;;;;;
@RinaMarlina-i5h;Asslkm bpk,..abdi gduh rayi benten bp,..tpi masyallh badung na t aya nu nandingan.sieun na th ku abi hngkul.mung abdina nju kuli tkw.kedahna smk kls 1.mung ayna th d kaluarkn..tiasa lebet kdie??;;;;;;;;;;;;;;;;
@YaniRachmadi;Surat terbuka buat gubernur jabar Kdm, mohon dibikin sayembara setiap minggu hadiah masing2 satu juta rupiah, untuk yg bisa share berita terbaru via you tube chanel kdm ttg jawa barat yaitu 1. Terpilih terbaik berita program atau kemajuan hasil kerja kdm. 2. Terpilih berita ttg kondisi situasi terburuk yg ada di jawa barat (bisa pendidikan keamanan kesehatan ekonomi dll asal aktual terbaru). Yg setuju unjuk jari;;;;;;;;;;;;;;;;
@NadiaPutri-jd3yn;?????;;;;;;;;;;;;;;;;
@lianurpratiwi799;Pak dedi minta tolong dong, video nya ada terjemah bahasa indonesia nya, kalo bapak berbahasa sunda, kurang paham bapak;;;;;;;;;;;;;;;;
@irgiardan5425;?;;;;;;;;;;;;;;;;
@roy-fo2rj;Ngakak semua pas denger anak ini mau di kasih kuda;;;;;;;;;;;;;;;;
@Syaifudin-v2o;Mana jempolnya yang usul siswa nakal dimasukkan pesantren?????????????;;;;;;;;;;;;;;;;
@hadiwijaya1088;YG GAK SETUJU PROGRAM KDM,HANYA PARTAI YG GAK PUNYA ANGGOTA SPERTI KDM,MKNYA BNYAK ANGGOTA DARI PARTAI LAIN SPRTI PAN PDI MEREKA GAK PUNYA PROGRAM YG MEMBANGGAKAN MKNYA CUMA BISA NYINYIR DOANG,,,????????;;;;;;;;;;;;;;;;
@mangsaeful9459;Mantap bp aing program nya ??????;;;;;;;;;;;;;;;;
@Terjadifakta;Tolong kang editor, tampilkan subtitusi bahasa indonesianya donk, sya dri jawatimur suka lihat channelnya pak gubernur jabar ini soalnya??????;;;;;;;;;;;;;;;;
@riyoyanto;Ini bukti KDM meniti jalan ke RI satu. Giliran putra Siliwangi jadi presiden. Jangan Jawa melulu suka jadi masalah sifatnya feodal suka basa basi doang??;;;;;;;;;;;;;;;;
@anitmutmainnah8419;Bersyukurlah warga jawabarat ?;;;;;;;;;;;;;;;;
@lw4582;keeeeerrreeennnn..habis...KDM plus jajarannya juga TNI..Jabar Hebat Dah....;;;;;;;;;;;;;;;;
@AldiKrisna-t4t;KPAI molor aja;;;;;;;;;;;;;;;;
@dededsupriadi5633;Pelatihan gratis hebat punya gubernur trima kasih bpk;;;;;;;;;;;;;;;;
@mozaridho8299;Assalamualaikum...in saya punya ank yang susah di atur,ngeroko,ngelawan org tua dll..;;;;;;;;;;;;;;;;
Tapi saya tinggal di jakarta...;;;;;;;;;;;;;;;;;
"Mohon di bantu anak saya supaya bisa di jemput..!!""";;;;;;;;;;;;;;;;;
@zeedagama;Yg setuju Varrel di bully akun sosmed nya;;;;;;;;;;;;;;;;
@AalImanWirahman;Pa Dedi abdi boga alo Badung pisan jemput pa kka Bogor Jasinga desa barengkok;;;;;;;;;;;;;;;;
@RikiRiki-k3e;Kang Dedi klo bisa siswa siswa yg jarak nya jauh pake speda aja pak sperti di jepang;;;;;;;;;;;;;;;;
@Septian1992;Tah denge keun KPAI;;;;;;;;;;;;;;;;
@SatriaAli-lx8vr;NTB hadir;;;;;;;;;;;;;;;;
@MisakaNetwork;dari cara ngomong KDM ke anak2 itu menunjukkan rasa sayang sama anak2 itu... Saya pernah ngalamin bgitu sama orang tua sendiri kalau dikampung, memang orang sunda itu bgitu kepada anaknya, menunjukkan rasa sayang sama anaknya... salluuuttt bapak aing...;;;;;;;;;;;;;;;;
@sekadsyera3758;Alhamdullilah saya punya anak 3  ke tiga tiganya ngak pernah buat yg aneh2 anak pertama laki2 tapi anaknya penurut anak ke 2 dan yg 3 perempuan  baik2 alhamdullilah padshal suami sudah almarhum saya  asuh sendiri ke tiga tiganya alhamdullilah yg anak 1 dan anak no 2 sudah lulus SMK tinggsl yg no 3 SMP kelas 3 mau lulus maduk ke SMA tapi belum ada biaya untuk daftar ke SMA bapak dedy mulyadi semogs bspak dedy mau membantu menyekolakan anak saya maduk SMA saya bekerja jadi ART semoga bspak dedy mau membantu amin;;;;;;;;;;;;;;;;
@syamsularifin1008;sy dari Lombok NTB sangat kagum dan ngefans sama KDM,, kalau boleh tuker gubernur sy pilih KDM;;;;;;;;;;;;;;;;
@profiler_inspiration;Tidak boleh mengambil foto atau video wajah peserta didik... Itu adalah bukti perlindungan sosial Anak2 di sana... Lanjut Bapak Aing ??????;;;;;;;;;;;;;;;;
@fenydarsiana2800;????????????;;;;;;;;;;;;;;;;
@ikapriatna590;teruskeun bapak Aing ,jalma bener loba musuhna ,loba anu kasieunan komo 2029,abdi mah hoyong bapak ,2 priode ngurs abdi rakyat jawa barat;;;;;;;;;;;;;;;;
@wahyuniwidiastuti3609;Kang Dedi..kalau anak ngga nakal tapi ingin ikut ke barak militer boleh tidak?;;;;;;;;;;;;;;;;
@abasabas-l2q;5 atau 6 tahun kedepan insha allah akan ada kelihatan hasil dari program ini..;;;;;;;;;;;;;;;;
@SusmiyatiRahayu-v3e;"Indonesia hrs meniru negara maju,seperti Singapore,ada wajib militer tuk laki"" lulusan SMA sederajat,dan setiap beli SAJAM hrs pkai KTP (toko,dan  industri pembuat SAJAM hrs berijin) sehingga pembikinan dan pengedaran terkendali/terawasi. Seperti rokok jga klo umur 20 th keatas baru boleh beli.";;;;;;;;;;;;;;;;
